학교ID,학교명,학교급구분,소재지도로명주소,생성일자,변경일자,위도,경도
B000011776,남해정보산업고등학교,고등학교,경상남도 남해군 고현면 탑동로 46,2013-11-29,2019-09-10,34.8969588,127.8743425
B000011777,지리산고등학교,고등학교,경상남도 산청군 단성면 덕천로 772,2013-11-29,2019-09-10,35.2392009,127.8957859
B000011778,간디고등학교,고등학교,경상남도 산청군 신안면 둔철산로 210,2013-11-29,2019-09-10,35.3586671,127.9441077
B000011779,경남간호고등학교,고등학교,경상남도 산청군 생비량면 지리산대로4763번길 89-15,2013-11-29,2019-09-10,35.3585247,128.08396
B000011780,함양제일고등학교,고등학교,경상남도 함양군 함양읍 함양배움길 27,2013-11-29,2019-09-10,35.5247884,127.7341204
B000011781,원경고등학교,고등학교,경상남도 합천군 적중면 황정1길 37,2013-11-29,2019-09-10,35.5395347,128.2856951
B000011782,제주여자상업고등학교,고등학교,제주특별자치도 제주시 동문로 89-1,2013-11-29,2019-09-10,33.5147929,126.536348
B000011783,제주고등학교,고등학교,제주특별자치도 제주시 1100로 3213,2013-11-29,2019-09-10,33.4728766,126.4832199
B000011784,한림공업고등학교,고등학교,제주특별자치도 제주시 한림읍 한림중앙로 87,2013-11-29,2019-09-10,33.4068497,126.2692473
B000011785,함덕고등학교,고등학교,제주특별자치도 제주시 조천읍 신흥로 9,2013-11-29,2019-09-10,33.5444589,126.6517908
B000011786,한국뷰티고등학교,고등학교,제주특별자치도 제주시 한경면 용고로 70,2013-11-29,2019-09-10,33.3002068,126.1815421
B000011787,서귀포산업과학고등학교,고등학교,제주특별자치도 서귀포시 516로 501,2013-11-29,2019-09-10,33.2977054,126.5960378
B000011788,중문고등학교,고등학교,제주특별자치도 서귀포시 일주서로570번길 19,2013-11-29,2019-09-10,33.2546123,126.4472748
B000011789,서울과학고등학교,고등학교,서울특별시 종로구 혜화로 63,2013-11-29,2019-09-10,37.5916754,126.9982134
B000011790,서울국제고등학교,고등학교,서울특별시 종로구 성균관로13길 40,2013-11-29,2019-09-10,37.59134,126.9959635
B000011791,서울예술고등학교,고등학교,서울특별시 종로구 평창문화로 70,2013-11-29,2019-09-10,37.605391,126.9691915
B000011792,이화여자외국어고등학교,고등학교,서울특별시 중구 통일로4길 30,2013-11-29,2019-09-10,37.56557705,126.9696428
B000011793,대원외국어고등학교,고등학교,서울특별시 광진구 용마산로22길 26,2013-11-29,2019-09-10,37.563079,127.0889497
B000011794,선화예술고등학교,고등학교,서울특별시 광진구 천호대로 664,2013-11-29,2019-09-10,37.55098151,127.087093
B000011795,대일외국어고등학교,고등학교,서울특별시 성북구 서경로 116,2013-11-29,2019-09-10,37.61330387,127.0141757
B000011796,서울외국어고등학교,고등학교,서울특별시 도봉구 덕릉로66길 22,2013-11-29,2019-09-10,37.6455929,127.0519514
B000011797,한성과학고등학교,고등학교,서울특별시 서대문구 통일로 279-79,2013-11-29,2019-09-10,37.5759859,126.9527945
B000011798,명덕외국어고등학교,고등학교,서울특별시 강서구 강서로47길 34-10,2013-11-29,2019-09-10,37.5536011,126.8347305
B000011799,덕원예술고등학교,고등학교,서울특별시 강서구 강서로45길 91-44,2013-11-29,2019-09-10,37.5485816,126.8290111
B000011800,세종과학고등학교,고등학교,서울특별시 구로구 오리로21길 79,2013-11-29,2019-09-10,37.4968072,126.8276182
B000011801,서울공연예술고등학교,고등학교,서울특별시 구로구 오리로22나길 16-26,2013-11-29,2019-09-10,37.5000848,126.8322027
B000011802,국립전통예술고등학교,고등학교,서울특별시 금천구 시흥대로38길 62,2013-11-29,2019-09-10,37.4462133,126.9064871
B000011803,미림여자정보과학고등학교,고등학교,서울특별시 관악구 호암로 546,2013-11-29,2019-09-10,37.4665516,126.932908
B000011804,국립국악고등학교,고등학교,서울특별시 강남구 개포로22길 65,2013-11-29,2019-09-10,37.475978,127.0516132
B000011805,수도전기공업고등학교,고등학교,서울특별시 강남구 개포로 410,2013-11-29,2019-09-10,37.48493808,127.0644798
B000011806,서울체육고등학교,고등학교,서울특별시 송파구 강동대로 232,2013-11-29,2019-09-10,37.5216734,127.130579
B000011807,한영외국어고등학교,고등학교,서울특별시 강동구 동남로 832,2013-11-29,2019-09-10,37.5489092,127.1581466
B000011808,부산해사고등학교,고등학교,부산광역시 영도구 해양로 425,2013-11-29,2019-09-10,35.07419231,129.0770171
B000011809,부산체육고등학교,고등학교,부산광역시 영도구 중리북로21번길 5,2013-11-29,2019-09-10,35.0713464,129.0655188
B000011811,부산국제고등학교,고등학교,부산광역시 부산진구 백양관문로 105-70,2013-11-29,2019-09-10,35.16722701,129.0234515
B000011812,부산기계공업고등학교,고등학교,부산광역시 해운대구 해운대로 569,2013-11-29,2019-09-10,35.16184075,129.1528975
B000011813,부산국제외국어고등학교,고등학교,부산광역시 해운대구 해운대로469번길 50-1,2013-11-29,2019-09-10,35.16591767,129.1443576
B000011814,부산일과학고등학교,고등학교,부산광역시 사하구 제석로 242,2013-11-29,2019-09-10,35.11721103,128.9888937
B000011815,부산자동차고등학교,고등학교,부산광역시 사하구 하신중앙로3번나길 16,2013-11-29,2019-09-10,35.07556263,128.9643091
B000011816,부일외국어고등학교,고등학교,부산광역시 사하구 감천로73번길 36,2013-11-29,2019-09-10,35.09073635,129.0025609
B000011817,부산예술고등학교,고등학교,부산광역시 금정구 체육공원로,2013-11-29,2019-09-10,35.2463393,129.0968352
B000011818,브니엘예술고등학교,고등학교,부산광역시 금정구 체육공원로 154,2013-11-29,2019-09-10,35.25485276,129.1039278
B000011819,부산과학고등학교,고등학교,부산광역시 금정구 금샘로 455-1,2013-11-29,2019-09-10,35.26378011,129.0833796
B000011820,부산외국어고등학교,고등학교,부산광역시 연제구 고분로 144,2013-11-29,2019-09-10,35.18370779,129.097148
B000011821,대구일과학고등학교,고등학교,대구광역시 동구 경안로 987,2013-11-29,2019-09-10,35.8867002,128.7225535
B000011822,경북예술고등학교,고등학교,대구광역시 남구 중앙대로47길 30,2013-11-29,2019-09-10,35.8545867,128.5881693
B000011823,대구체육고등학교,고등학교,대구광역시 북구 칠곡중앙대로136길 29,2013-11-29,2019-09-10,35.9581262,128.5576654
B000011824,대구과학고등학교,고등학교,대구광역시 수성구 동대구로 154,2013-11-29,2019-09-10,35.8443207,128.6252903
B000011825,경북기계공업고등학교,고등학교,대구광역시 달서구 월배로 275,2013-11-29,2019-09-10,35.8229847,128.5415269
B000011826,대구외국어고등학교,고등학교,대구광역시 달서구 선원로11길 21,2013-11-29,2019-09-10,35.8607051,128.4979283
B000011827,인천해사고등학교,고등학교,인천광역시 중구 월미로 338,2013-11-29,2019-09-10,37.4682415,126.6019641
B000011828,인천과학고등학교,고등학교,인천광역시 중구 영종대로277번길 74-37,2013-11-29,2019-09-10,37.4913264,126.5074054
B000011829,인천국제고등학교,고등학교,인천광역시 중구 영종대로277번길 74-40,2013-11-29,2019-09-10,37.4901089,126.509171
B000011832,인천예술고등학교,고등학교,인천광역시 남동구 구월로115번길 36,2013-11-29,2019-09-10,37.4584272,126.7036433
B000011833,미추홀외국어고등학교,고등학교,인천광역시 남동구 에코중앙로 130,2013-11-29,2019-09-10,37.3896171,126.7244396
B000011834,인천외국어고등학교,고등학교,인천광역시 부평구 원적로 262,2013-11-29,2019-09-10,37.50473042,126.6951413
B000011835,광주과학고등학교,고등학교,광주광역시 북구 첨단과기로 215,2013-11-29,2019-09-10,35.2280097,126.848407
B000011836,광주체육고등학교,고등학교,광주광역시 북구 하서로 55,2013-11-29,2019-09-10,35.1819597,126.8796602
B000011837,광주예술고등학교,고등학교,광주광역시 북구 서강로 133,2013-11-29,2019-09-10,35.1837781,126.8747374
B000011838,광주자동화설비공업고등학교,고등학교,광주광역시 광산구 금봉로 138-1,2013-11-29,2019-09-10,35.1498589,126.8132937
B000011839,동아마이스터고등학교,고등학교,대전광역시 동구 충정로 97,2013-11-29,2019-09-10,36.3436037,127.454214
B000011840,대전외국어고등학교,고등학교,대전광역시 서구 신갈마로 19,2013-11-29,2019-09-10,36.3366379,127.3654894
B000011841,대전체육고등학교,고등학교,대전광역시 유성구 원신흥로40번길 6,2013-11-29,2019-09-10,36.3367031,127.3430199
B000011842,대전과학고등학교,고등학교,대전광역시 유성구 과학로 46,2013-11-29,2019-09-10,36.3740616,127.3712181
B000011843,대전예술고등학교,고등학교,대전광역시 유성구 월드컵대로308번길 33,2013-11-29,2019-09-10,36.3464339,127.3327969
B000011844,울산에너지고등학교,고등학교,울산광역시 북구 화동2길 28,2013-11-29,2019-09-10,35.5904627,129.369321
B000011845,울산마이스터고등학교,고등학교,울산광역시 북구 율동6길 7,2013-11-29,2019-09-10,35.5608387,129.3782056
B000011846,울산외국어고등학교,고등학교,울산광역시 북구 중산동로 32-46,2013-11-29,2019-09-10,35.65878737,129.3541764
B000011847,울산과학고등학교,고등학교,울산광역시 울주군 상북면 도동신리로,2013-11-29,2019-09-10,35.5987023,129.1010355
B000011848,울산예술고등학교,고등학교,울산광역시 울주군 웅촌면 웅촌로 621-6,2013-11-29,2019-09-10,35.4824162,129.2160028
B000011849,경기체육고등학교,고등학교,경기도 수원시 장안구 상률로 106,2013-11-29,2019-09-10,37.3040812,126.9776796
B000011850,경기과학고등학교,고등학교,경기도 수원시 장안구 수일로 135,2013-11-29,2019-09-10,37.3091461,127.0062228
B000011851,수원외국어고등학교,고등학교,경기도 수원시 영통구 창룡대로 263,2013-11-29,2019-09-10,37.2953915,127.0351329
B000011852,수원하이텍고등학교,고등학교,경기도 수원시 영통구 청명북로 56,2013-11-29,2019-09-10,37.2558978,127.0813395
B000011853,성남외국어고등학교,고등학교,경기도 성남시 분당구 대왕판교로385번길 28,2013-11-29,2019-09-10,37.3785998,127.0965798
B000011854,계원예술고등학교,고등학교,경기도 성남시 분당구 불정로 100,2013-11-29,2019-09-10,37.359204,127.1156087
B000011855,경기예술고등학교,고등학교,경기도 부천시 석천로209번길 37,2013-11-29,2019-09-10,37.5058162,126.761409
B000011856,안양외국어고등학교,고등학교,경기도 안양시 만안구 양화로37번길 36,2013-11-29,2019-09-10,37.3956477,126.9098673
B000011857,안양예술고등학교,고등학교,경기도 안양시 만안구 양화로25번길 40,2013-11-29,2019-09-10,37.3957884,126.9114658
B000011858,과천외국어고등학교,고등학교,경기도 과천시 희망길 36,2013-11-29,2019-09-10,37.4320673,126.9884238
B000011859,경기외국어고등학교,고등학교,경기도 의왕시 고산로105번길 30,2013-11-29,2019-09-10,37.3477176,126.9597171
B000011860,평택기계공업고등학교,고등학교,경기도 평택시 중앙1로 61,2013-11-29,2019-09-10,36.9987971,127.0905884
B000011861,동탄국제고등학교,고등학교,경기도 화성시 동탄나루로 27,2013-11-29,2019-09-10,37.1891441,127.0784804
B000011862,김포외국어고등학교,고등학교,경기도 김포시 월곶면 김포대로 2537,2013-11-29,2019-09-10,37.701307,126.5675834
B000011863,고양국제고등학교,고등학교,경기도 고양시 일산동구 위시티4로 112,2013-11-29,2019-09-10,37.6843734,126.8088113
B000011864,고양예술고등학교,고등학교,경기도 고양시 일산서구 덕이로172번길 4-39,2013-11-29,2019-09-10,37.6966567,126.7429287
B000011865,고양외국어고등학교,고등학교,경기도 고양시 덕양구 통일로 820,2013-11-29,2019-09-10,37.6906272,126.8592854
B000011866,경기북과학고등학교,고등학교,경기도 의정부시 체육로135번길 32,2013-11-29,2019-09-10,37.7585484,127.0195647
B000011867,동두천외국어고등학교,고등학교,경기도 동두천시 지행로 145,2013-11-29,2019-09-10,37.8929287,127.0632748
B000011868,청심국제고등학교,고등학교,경기도 가평군 설악면 미사리로 324-213,2013-11-29,2019-09-10,37.68702403,127.5405558
B000011869,강원체육고등학교,고등학교,강원도 춘천시 자라우새길 126,2013-11-29,2019-09-10,37.85912238,127.6948031
B000011870,강원과학고등학교,고등학교,강원도 원주시 치악로 2242,2013-11-29,2019-09-10,37.37542793,127.9731966
B000011871,원주의료고등학교,고등학교,강원도 원주시 문막읍 원문로 1756,2013-11-29,2019-09-10,37.31446016,127.8225113
B000011872,강원예술고등학교,고등학교,강원도 강릉시 구정면 칠봉로 670-34,2013-11-29,2019-09-10,37.721856,128.8647783
B000011873,강원외국어고등학교,고등학교,강원도 양구군 양구읍 금강산로 437-12,2013-11-29,2019-09-10,38.1201666,127.9905545
B000011874,충북예술고등학교,고등학교,충청북도 청주시 흥덕구 서부로 1185,2013-11-29,2019-09-10,36.6108519,127.4327532
B000011875,청주외국어고등학교,고등학교,충청북도 청주시 흥덕구 장구봉로 107,2013-11-29,2019-09-10,36.62550049,127.4444888
B000011877,충북과학고등학교,고등학교,충청북도 청주시 상당구 가덕면 교육원로 153-135,2013-11-29,2019-09-10,36.58778949,127.5691791
B000011878,한국바이오마이스터고등학교,고등학교,충청북도 진천군 진천읍 남산4길 13,2013-11-29,2019-09-10,36.85087849,127.4400539
B000011879,충북반도체고등학교,고등학교,충청북도 음성군 금왕읍 무극로 393-1,2013-11-29,2019-09-10,36.9945602,127.6068943
B000011880,충남예술고등학교,고등학교,충청남도 천안시 서북구 성거읍 천흥2길 42,2013-11-29,2019-09-10,36.8683632,127.2038213
B000011881,공주마이스터고등학교,고등학교,충청남도 공주시 유구읍 중앙1길 27-12,2013-11-29,2019-09-10,36.5477901,126.9487817
B000011882,충남과학고등학교,고등학교,충청남도 공주시 반포면 금벽로 1351-15,2013-11-29,2019-09-10,36.4271446,127.2187705
B000011883,충남외국어고등학교,고등학교,충청남도 아산시 탕정면 탕정면로 53-60,2013-11-29,2019-09-10,36.8038587,127.0617178
B000011886,합덕제철고등학교,고등학교,충청남도 당진시 합덕읍 면천로 1601,2013-11-29,2019-09-10,36.81423887,126.7618949
